reading_id,fault_label,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_rolloff_mean,spectral_rolloff_std,zero_crossing_rate_mean,zero_crossing_rate_std,rms_energy_mean,rms_energy_std,dominant_freq_hz,tempo_bpm,sample_rate_hz,duration_sec,recording_env,ambient_noise_db
314,Oil Pressure Fault,-195.8682,24.1298,108.6133,13.6458,-10.0567,9.9705,17.3382,9.3516,-11.2099,8.1985,13.5691,5.8853,-2.6502,4.224,7.364,5.2128,-0.2608,4.9021,5.2262,3.5219,-2.8257,4.3995,6.3943,3.6061,-2.6648,5.78,2181.18,244.54,1315.91,202.15,3725.61,399.87,0.07953,0.01137,0.05145,0.01222,1330.1,993.9,22050,3.01,idle,68.8
315,Healthy,-195.5763,16.1091,113.3236,9.0681,-7.5713,4.4869,14.1775,4.434,-6.8563,5.2554,8.9488,5.5449,-3.2337,3.5645,7.9196,2.5557,-1.0609,2.4303,4.572,2.6539,-0.851,2.0362,5.9439,3.2969,-3.2711,3.365,1854.03,174.54,1048.89,119.47,3026.06,302.15,0.05643,0.01228,0.04155,0.01513,77.5,1323.0,22050,2.73,load,75.4
316,Clutch Slip,-198.6384,21.0929,104.5397,15.6562,-3.9558,5.4629,9.0415,6.5874,-6.5834,5.9903,10.2047,7.523,-4.5607,4.6048,10.69,7.007,-1.429,5.4638,8.2014,5.3877,-3.4767,4.6624,5.8286,3.8201,-1.4742,2.916,2126.82,154.27,1210.96,108.2,3705.87,425.47,0.07912,0.01704,0.04888,0.01679,32.0,1754.2,22050,3.96,load,55.3
317,Oil Pressure Fault,-173.2542,18.3506,109.8922,11.8743,-4.0579,6.941,18.3354,8.3948,-8.3204,7.1275,9.9979,7.2311,-5.5513,6.6021,9.2002,5.6761,-3.3221,4.8717,4.5773,4.8821,-2.7334,4.408,4.6188,2.722,-2.3896,2.623,2109.84,253.95,1326.05,143.84,3805.86,472.97,0.0735,0.01689,0.05809,0.01098,1315.2,1121.3,22050,3.2,idle,50.6
318,Engine Overheating,-175.4414,12.0864,107.8073,12.3994,-9.3579,9.308,10.7715,8.7933,-2.0825,8.98,11.9541,6.578,-0.0326,8.395,9.3245,7.0738,-3.056,6.7188,5.7203,4.6991,-1.5848,5.2052,8.9282,3.815,-3.7114,4.5004,2340.13,351.15,1535.01,202.27,4322.16,442.28,0.10612,0.01529,0.06687,0.01498,2796.7,813.6,22050,2.77,load,54.8
319,Healthy,-193.0175,14.0749,107.1521,6.7353,-9.659,6.4541,13.7092,4.2611,-4.7491,4.5291,9.1121,3.9146,-2.2473,3.0527,7.1871,2.1271,-2.9046,2.8445,3.3514,3.1457,1.7864,3.0322,4.3427,3.5843,-0.0855,3.824,1811.05,178.47,1053.64,117.23,3065.36,361.14,0.06396,0.01516,0.04154,0.01401,91.6,989.4,22050,2.94,idle,69.8
320,Clutch Slip,-191.0502,17.75,109.0268,12.2822,-3.7917,9.032,16.1214,9.7914,-9.5445,4.6015,14.5503,5.2837,-1.3725,5.1506,7.9234,4.7963,-2.4746,5.3208,4.968,5.7103,-3.3841,3.1303,4.5414,4.3018,1.9585,5.1633,2038.67,207.77,1243.75,134.43,3515.15,337.06,0.0816,0.01914,0.05027,0.00967,20.0,2152.9,22050,3.35,idle,69.4
321,Clutch Slip,-187.8123,16.4521,113.1278,13.318,0.12,9.2286,11.4981,7.8908,-4.7232,5.7851,8.7625,6.1582,-3.2809,4.0963,10.3537,3.5754,-3.3954,5.0571,5.388,5.5516,-1.61,3.9985,2.8821,3.385,-0.1749,5.4168,1908.08,210.91,1265.37,162.57,3646.98,378.0,0.0735,0.01444,0.05189,0.01004,37.0,2087.8,22050,4.39,load,67.0
322,Engine Overheating,-185.1533,17.9601,113.8854,11.8507,-12.8153,11.0561,13.7113,9.1535,-2.9907,7.2719,13.4256,7.8834,-1.4485,6.738,11.4621,6.9462,-8.8677,6.4581,6.7262,4.6537,-5.2556,3.4112,6.182,5.6745,-1.4301,4.8953,2377.64,364.1,1484.59,251.84,4330.39,483.25,0.10044,0.0205,0.05799,0.01853,2879.6,1311.4,22050,3.75,idle,74.4
323,Battery Fault,-201.9148,17.172,110.9883,13.0741,-9.7463,9.3397,12.3639,4.3558,-3.3694,6.5997,9.0489,3.3951,-2.2568,4.4774,10.6835,4.529,-4.4247,4.4114,6.3275,4.9813,-0.7152,4.6768,5.6749,3.5463,-2.7207,3.0463,1865.2,192.24,1208.7,130.85,3523.65,336.07,0.06687,0.01204,0.04869,0.0072,155.9,1418.6,22050,4.45,revving,53.6
324,Oil Pressure Fault,-185.0768,22.3997,107.2807,10.3423,-4.9339,12.6882,9.831,7.6567,-7.7562,6.7855,11.6046,5.764,-3.2983,6.4335,9.1577,3.1272,-1.5525,5.5118,6.4427,5.5855,-0.6223,3.6192,5.9496,2.0992,0.3931,3.8527,2045.73,195.97,1276.73,125.73,4015.56,436.96,0.07305,0.01162,0.05961,0.01789,1401.7,1478.5,22050,3.41,idle,56.4
325,Engine Overheating,-187.5529,19.0385,102.658,15.5683,-8.5958,10.0251,13.514,6.9843,-5.4764,5.2263,9.263,6.3705,2.9105,9.2604,5.3217,4.7634,-4.2411,4.9091,7.4454,4.8642,-4.8134,5.1547,5.0119,2.9611,-2.4283,4.148,2438.12,266.87,1646.33,234.6,4370.79,549.18,0.09153,0.01881,0.05855,0.0152,3536.0,995.4,22050,3.92,idle,57.1
326,Healthy,-194.342,13.5293,110.2735,8.1093,-7.3211,5.0166,12.5902,4.6564,-4.2609,4.6222,8.4417,2.896,-2.0622,3.5853,8.9319,3.1869,-1.8335,2.7619,4.8273,3.2693,-2.2044,3.7023,1.5799,3.6246,-1.5308,3.6677,1782.32,178.86,1075.06,119.23,3177.05,334.82,0.06688,0.01138,0.04201,0.00778,104.5,929.6,22050,2.89,revving,72.7
327,Healthy,-205.0781,9.4852,119.8695,10.0911,-7.7837,6.7849,14.9439,5.297,-3.8318,4.8707,7.3176,3.8165,-2.8629,3.0424,5.2069,2.8517,-0.1462,2.3783,4.5824,5.0873,0.1345,2.6815,3.8979,3.2651,-2.7428,2.0722,1866.38,166.0,1025.38,106.04,3015.14,325.98,0.06573,0.01096,0.04009,0.0085,50.2,511.2,22050,3.87,idle,69.4
328,Clutch Slip,-197.9879,18.1293,103.5534,10.9734,-4.0469,10.1003,14.2249,6.449,-8.6057,4.5267,12.4406,5.5885,-6.6876,5.7025,7.3229,3.457,-0.0988,4.9492,7.5084,5.8124,0.7676,4.1033,5.0912,2.3807,-4.1141,4.1311,2089.22,217.21,1266.18,170.28,3527.62,359.56,0.08459,0.01453,0.06054,0.0126,37.8,1707.3,22050,3.98,revving,60.7
329,Engine Overheating,-177.5197,19.2668,105.9531,12.3129,-11.2593,11.8948,10.8099,8.5872,-2.1823,7.0144,9.3465,5.63,3.222,4.9697,7.9986,6.5937,-5.8817,6.3033,9.1992,6.0664,-2.3487,6.6723,5.5872,4.4027,-3.4738,3.4116,2595.56,416.3,1406.11,280.29,4247.74,501.26,0.10049,0.02323,0.0645,0.00732,2998.3,1192.9,22050,3.29,idle,49.9
330,Healthy,-191.0891,12.3208,112.405,7.4824,-6.9839,5.9381,15.2542,5.897,-5.0401,4.5129,7.5353,2.345,-3.483,3.3376,5.8828,2.7498,-0.5321,2.6943,5.0144,2.8109,-0.8031,4.0915,3.4383,3.63,-3.3257,2.8363,1766.23,188.96,1054.77,138.46,3155.26,295.38,0.06032,0.01546,0.04602,0.01189,84.8,1016.6,22050,3.01,revving,50.6
331,Oil Pressure Fault,-196.8958,15.2706,116.2866,12.926,-8.6548,9.5282,18.6242,7.7025,-6.6326,6.4202,8.3226,7.187,-4.9155,5.6046,9.489,5.6073,0.8536,4.328,4.8835,5.2193,-3.3852,5.5575,5.7837,4.5774,-0.2804,3.7916,2127.15,228.94,1375.76,158.98,3581.84,448.07,0.08547,0.00768,0.056,0.00807,1161.3,718.2,22050,3.08,load,51.6
332,Battery Fault,-195.5005,16.4767,109.9066,11.4426,-8.6785,7.6943,11.8994,5.5757,-5.1954,5.9452,7.2019,4.5795,-3.5053,3.1524,9.6274,5.0255,-5.7548,3.9935,6.197,4.1849,0.3961,4.9193,5.5634,3.7328,-2.8681,5.4964,1963.11,213.59,1118.67,118.13,3363.44,216.83,0.07853,0.01596,0.04568,0.00925,158.3,504.1,22050,2.95,idle,52.5
333,Clutch Slip,-187.8038,16.3803,100.5213,13.1242,-3.1073,11.8241,13.7908,7.5722,-6.4927,5.1355,8.8728,4.4576,-3.1313,5.7492,7.5392,4.7703,-2.4104,4.2722,4.7297,5.418,-0.6011,3.1779,5.9858,4.4115,-2.1402,2.6657,2175.62,204.32,1232.62,175.19,3880.84,353.37,0.08517,0.01239,0.06226,0.00748,31.5,1774.4,22050,2.58,revving,62.7
334,Brake System Fault,-177.5242,22.9223,95.3803,18.8721,-12.5674,10.1401,8.5223,12.0069,-6.214,6.2055,12.2236,4.574,-2.7361,7.9933,7.3647,4.774,-1.9352,7.2032,10.396,6.062,-3.5022,6.0025,6.8728,4.186,-3.2256,5.0874,2847.81,416.29,1782.93,215.16,4891.28,676.32,0.11126,0.02233,0.08683,0.01936,4239.6,1379.9,22050,4.0,idle,61.5
335,Battery Fault,-192.7429,15.9612,119.9918,8.4977,-6.8331,7.2992,10.4223,8.1583,-3.4403,5.021,8.0123,5.3626,-2.1805,3.5811,9.9282,5.7153,-5.8331,3.5811,5.0536,3.5621,0.2114,2.8577,5.3993,5.1992,-2.5798,3.5267,1893.24,216.34,1200.02,175.23,3359.08,274.56,0.0709,0.01261,0.04509,0.01287,158.4,733.0,22050,3.9,idle,61.5
336,Clutch Slip,-193.4493,15.7293,110.9736,12.5932,-6.3567,12.669,12.2176,7.5978,-7.6891,6.2161,12.4544,4.724,-3.6651,4.6265,4.6276,5.5701,-4.7433,4.243,9.5159,6.367,-1.7429,4.0183,4.2685,3.0941,-1.5509,4.9367,2052.83,191.83,1318.01,122.85,3684.46,279.59,0.08062,0.01186,0.0539,0.01191,22.3,1378.2,22050,3.37,load,64.2
337,Battery Fault,-197.3618,17.3225,116.3157,10.6409,-9.4691,4.7949,9.3863,6.9906,-3.8997,5.7938,7.1848,5.3923,-0.1168,3.2211,12.2851,5.8667,-4.8438,4.7911,4.9918,4.901,1.2492,4.0629,6.3201,4.0879,-5.193,5.0125,1989.27,163.71,1101.94,154.53,3349.12,333.75,0.06476,0.01259,0.04962,0.00931,169.7,1095.2,22050,3.82,load,54.4
338,Battery Fault,-191.4612,14.8331,109.9221,13.2036,-3.9683,8.0303,10.6105,7.3921,-3.5925,3.8203,7.6714,5.8447,-1.6909,3.5452,10.5825,5.9809,-3.5007,4.4484,4.9167,4.9763,0.7884,3.8032,5.496,3.8572,-2.931,3.677,1986.18,188.8,1160.44,126.98,3388.06,293.96,0.06624,0.01673,0.04695,0.0102,154.4,1074.6,22050,2.72,load,66.2
339,Engine Overheating,-185.6293,12.6782,110.7207,12.9426,-8.5123,10.477,9.3154,6.0601,1.7844,8.4698,11.113,7.7904,1.1467,6.6442,11.6086,7.1939,-2.9773,6.2814,9.5158,5.3134,-3.7634,5.2746,6.1876,3.3814,-1.0542,3.9418,2383.88,260.41,1544.38,182.64,4260.04,522.15,0.09527,0.01773,0.05186,0.01255,2304.7,1288.0,22050,2.7,idle,53.8
340,Engine Overheating,-192.5885,17.9177,102.5999,13.5966,-3.4964,7.7508,13.3129,7.0741,-0.4185,6.9289,12.426,8.0071,1.4939,5.9387,13.4335,4.9748,-2.0604,3.545,6.1633,3.6529,-5.8283,5.2139,5.6691,2.9609,-1.5133,2.7166,2571.84,273.96,1508.48,253.24,4245.5,420.6,0.08781,0.01851,0.0689,0.01587,2495.7,475.5,22050,3.86,idle,73.1
341,Clutch Slip,-185.8718,19.8418,108.8922,10.4828,-4.0739,8.0094,10.8686,8.2755,-8.7899,8.1598,8.8501,6.4602,-1.4576,4.551,8.3617,4.0033,-2.8052,5.2064,8.3868,3.4714,-3.9056,2.7534,1.5043,3.6129,0.0555,3.6524,2077.53,183.86,1280.77,160.0,3681.19,353.67,0.07657,0.01126,0.04762,0.01201,11.9,1122.0,22050,4.15,revving,71.8
342,Brake System Fault,-180.7995,16.392,104.2599,13.227,-12.3331,10.984,18.4589,8.737,-9.2723,7.3239,17.2657,8.7519,-4.4701,7.7876,9.0951,9.0518,-1.813,7.1001,11.4578,4.5497,-2.1765,6.3398,7.4383,4.7428,0.282,4.0871,2799.48,391.05,1815.1,273.97,5048.53,729.56,0.10552,0.02821,0.08467,0.02176,2352.6,1020.0,22050,3.32,idle,56.7
343,Battery Fault,-197.3586,9.9712,117.7566,10.4788,-8.5627,6.0403,3.3153,5.4347,-5.3408,5.4353,8.1589,4.5565,-2.4166,4.183,6.7198,4.9138,-5.5556,3.982,6.9305,5.5002,-0.7142,5.3103,5.44,3.5285,-2.8358,4.0583,1982.78,213.0,1219.14,112.54,3518.0,337.47,0.06636,0.01094,0.04626,0.00988,110.6,877.5,22050,2.62,idle,56.1
344,Clutch Slip,-202.4055,24.65,106.4058,13.2388,-6.7082,7.5424,11.9842,5.2409,-3.8031,5.6055,13.4438,5.7295,-1.2778,5.8769,9.3313,4.7355,-0.8845,6.0206,8.4707,4.4429,-0.5604,4.6784,7.6909,4.131,-2.7327,3.5723,2027.97,187.01,1209.14,167.79,3688.49,347.23,0.07913,0.01278,0.0591,0.00875,22.2,2423.0,22050,2.53,idle,51.1
345,Oil Pressure Fault,-193.8831,19.7889,117.8906,11.7306,-7.6599,7.399,16.0407,8.5172,-6.5645,7.2009,6.7184,5.9564,-4.5476,4.4601,5.6082,4.3298,-2.3451,5.673,4.4652,4.8617,-1.7207,4.1261,6.6507,3.1559,-1.8396,3.5391,2082.88,184.4,1399.16,220.66,3738.62,438.34,0.08124,0.01962,0.06115,0.01421,1622.6,1456.6,22050,2.84,load,69.7
346,Battery Fault,-194.003,13.5471,114.2216,12.8093,-11.0269,8.4578,8.3281,6.3074,-3.6243,4.223,9.6738,4.4256,-0.4746,4.8437,7.9116,4.9702,-4.5563,3.7853,6.3164,3.2026,-2.7093,4.1357,4.4947,4.4011,-4.312,3.5991,1945.95,240.29,1251.58,138.02,3466.02,270.04,0.06839,0.01681,0.04808,0.01167,150.2,1472.9,22050,4.39,revving,66.6
347,Brake System Fault,-167.9203,24.0938,107.9832,13.6413,-13.5922,12.2078,18.347,8.7096,-14.5102,10.3601,15.2296,10.4411,-3.8412,6.1257,11.0088,4.6895,-0.5723,4.3593,6.6163,4.3809,-3.1969,6.5265,3.9807,5.4642,-4.7235,4.3603,2926.07,384.85,1768.11,294.74,5404.72,722.59,0.11986,0.02319,0.06648,0.01592,3441.7,1417.0,22050,3.12,load,58.1
348,Battery Fault,-190.7465,15.8493,107.5797,7.6971,-9.8133,7.9165,11.5511,6.3495,-1.8999,5.8307,10.4307,5.9649,-2.0591,4.4472,10.1804,6.1073,-5.6329,3.213,7.5802,4.5374,-2.6802,2.6543,6.4936,4.4207,-4.3558,4.5838,1946.96,175.5,1142.61,148.43,3292.58,266.18,0.07354,0.01208,0.04205,0.01163,156.5,759.5,22050,3.79,revving,70.2
349,Engine Overheating,-191.5112,19.381,98.77,10.0192,-8.8069,9.0291,11.8566,8.2518,-1.853,7.804,12.9649,7.3342,-2.028,5.5427,11.9039,6.8877,-3.8618,4.7815,7.7385,4.7669,-5.1304,4.9548,2.1596,3.6173,-5.0461,4.1461,2386.24,259.45,1548.61,262.83,4060.77,532.55,0.08845,0.01457,0.06106,0.01305,3399.4,1289.1,22050,4.22,revving,75.1
350,Clutch Slip,-203.8413,13.9223,115.2103,9.7416,-9.0221,6.4397,12.3629,7.7728,-8.825,6.6387,8.3782,5.93,-3.0291,3.6776,3.8535,3.5583,-2.4991,3.9916,8.3947,5.5836,-0.0101,4.8922,3.8779,4.2508,-1.7565,4.742,2080.67,187.73,1248.22,183.92,3333.18,378.16,0.0839,0.01431,0.06128,0.01241,24.4,1573.5,22050,3.43,idle,53.4
351,Oil Pressure Fault,-192.1115,16.3869,103.8686,18.0919,-7.4777,11.2814,15.7654,10.9271,-3.0452,6.5827,7.7642,5.9253,-4.5765,5.3257,9.8332,5.1076,-4.6994,4.6932,3.8653,5.4859,-6.0218,4.4378,5.3275,3.8342,-2.7577,2.8008,2290.9,189.08,1265.76,182.35,3913.23,479.32,0.08804,0.01785,0.0612,0.01138,1813.9,1265.3,22050,3.21,idle,64.7
352,Oil Pressure Fault,-189.8692,20.0875,111.6494,19.9343,-6.3634,9.7937,15.0304,10.2228,-4.7418,6.2151,7.357,6.4756,-4.4807,5.9828,6.0762,6.0896,-1.938,4.6113,4.6026,7.2234,-0.5105,4.6076,4.7113,3.4802,-1.799,5.5277,2034.47,208.14,1314.76,230.52,3623.21,470.01,0.07384,0.0164,0.05897,0.01327,995.6,875.2,22050,3.89,idle,52.8
353,Brake System Fault,-186.5362,26.2556,107.8184,14.9695,-12.0764,12.3673,14.0362,14.6546,-12.6336,5.2829,17.3905,6.9727,-4.0376,5.6402,8.4614,7.2753,-3.5237,10.4959,6.4947,4.68,-1.9745,6.4359,6.8552,5.0195,0.7487,7.3199,2805.44,400.83,1845.31,315.29,5011.84,780.42,0.1219,0.03583,0.07625,0.0159,2595.9,1146.0,22050,2.8,revving,70.3
354,Engine Overheating,-176.4786,18.4564,102.0194,14.6984,-8.8698,5.1662,14.1542,5.9449,-1.3608,5.8669,10.6507,5.8006,-3.1605,5.0921,10.0283,7.174,-3.3,6.6904,5.798,3.9875,-4.0567,6.1066,6.3991,3.8632,-3.2396,4.6086,2208.85,279.72,1521.79,262.11,4266.78,452.19,0.08007,0.01887,0.06258,0.02046,2633.1,1625.0,22050,3.81,idle,54.8
355,Clutch Slip,-190.5133,17.5504,99.2656,8.644,-4.0372,8.1267,9.581,5.3881,-6.8888,7.2416,8.6121,5.3582,-7.5722,5.5957,5.01,4.9541,-3.9278,6.7603,3.7397,4.1243,-1.4669,4.6974,4.5652,4.5869,-0.5343,4.0336,2007.79,260.54,1224.44,166.44,3534.4,425.22,0.08566,0.01596,0.05073,0.0156,19.3,1924.5,22050,3.31,idle,75.2
356,Oil Pressure Fault,-179.2843,10.2906,99.8258,12.8782,-9.4227,8.8993,12.695,6.6282,-3.9756,6.2708,8.3744,7.3176,-6.8776,5.5558,9.5052,6.5622,-2.4479,4.4998,7.9219,4.4357,-0.5818,5.2322,5.5669,4.6331,-0.5726,3.3803,2077.64,230.58,1320.97,148.62,3647.62,536.98,0.08096,0.02143,0.06317,0.01086,1781.5,619.1,22050,2.81,idle,49.2
357,Healthy,-205.2834,13.1222,110.7362,10.9729,-8.7445,8.5772,10.3397,5.5947,-3.6754,5.8764,8.2555,3.6226,-3.1602,3.7,5.6392,2.8767,-0.3778,2.9146,5.5782,2.6941,-0.9795,3.9362,3.7935,2.8551,0.5736,2.4493,1798.32,171.39,976.73,109.18,3036.18,251.57,0.05235,0.01242,0.04346,0.01232,77.4,777.0,22050,2.8,idle,66.7
358,Engine Overheating,-179.0432,19.8511,107.9597,11.7485,-13.9761,5.4822,10.4366,7.6805,-4.3353,7.9342,13.8034,8.0549,-0.1932,4.1167,9.8037,8.2836,-3.05,6.1834,5.9123,6.4899,-2.9176,5.1497,4.7769,3.8863,-2.8033,3.3752,2373.36,291.08,1591.68,208.2,4570.55,507.87,0.09782,0.0248,0.06706,0.01937,2538.4,1011.5,22050,3.07,idle,66.6
359,Engine Overheating,-185.341,21.9424,109.6912,14.0344,-13.5025,7.8447,9.6418,5.9873,-4.8945,5.7874,9.1395,7.2107,-2.8377,6.899,11.9367,3.6666,0.6531,6.6529,10.5076,5.7516,-3.4672,4.2857,4.6599,3.3817,0.0157,3.7195,2499.64,264.75,1481.07,259.83,4562.72,640.67,0.09237,0.02223,0.0562,0.01886,2775.9,1753.0,22050,3.95,idle,64.2
360,Battery Fault,-196.5156,18.9523,118.7955,9.3988,-8.4917,7.0513,11.0695,6.1937,-6.4095,4.7311,9.5413,3.795,-0.438,3.8634,8.2095,4.4698,-4.6124,3.8654,3.6254,3.6623,0.0533,4.6279,4.9588,3.7335,-2.2715,3.7176,1884.78,269.65,1113.02,115.51,3582.4,281.86,0.07135,0.01429,0.04732,0.00984,125.8,913.4,22050,4.01,idle,60.9
361,Engine Overheating,-177.4403,15.2364,103.3203,13.1264,-11.9579,11.1515,9.9322,9.3355,-3.5699,7.142,12.5353,4.8302,1.4536,5.3103,8.4497,4.6753,-5.1904,4.8698,6.386,5.8274,-3.9009,4.9268,5.7016,5.1338,-1.8272,4.7577,2305.66,292.18,1514.8,234.33,4189.16,406.86,0.09874,0.01923,0.07401,0.02175,3148.7,1136.5,22050,2.92,load,73.0
362,Brake System Fault,-180.8746,22.4293,102.0385,18.9096,-10.6575,6.9731,15.3592,13.3246,-12.1087,6.9828,12.4335,6.0025,-9.0267,5.5167,9.1348,6.7295,-2.5077,4.9339,7.4705,3.7848,-3.0021,5.0428,7.0495,6.2152,0.5933,3.2009,2679.04,418.58,1676.88,308.64,5118.63,714.24,0.11434,0.03324,0.08636,0.0196,3719.8,515.6,22050,4.07,revving,59.3
363,Healthy,-204.1345,12.6901,109.5331,8.4371,-9.5985,7.8296,9.1889,5.5334,-2.8719,7.2575,8.9715,3.4115,-2.6886,3.6791,6.7341,3.1177,-1.8453,2.6287,6.7824,2.9647,0.5782,3.3823,4.2084,2.102,-1.0021,2.1463,1792.7,215.38,1085.07,101.46,3253.92,189.58,0.05964,0.01291,0.04739,0.00699,102.1,1113.3,22050,4.13,revving,66.8
364,Healthy,-202.7532,13.9311,115.308,6.8701,-8.3368,6.0502,17.0475,3.0028,-3.9929,5.1664,11.4906,4.6894,-2.7136,3.1161,7.408,2.65,-1.2099,3.1909,3.5315,2.8203,0.728,3.2303,4.8486,3.5588,-0.7754,2.7435,1762.66,187.61,1057.07,131.53,3198.66,298.0,0.0682,0.0109,0.04994,0.01102,84.8,557.3,22050,3.75,idle,56.0
365,Oil Pressure Fault,-188.8915,25.2787,108.0334,14.177,-9.9995,8.7565,18.6631,7.6584,-6.3101,6.8136,9.7964,6.2869,-7.3924,6.3198,11.7193,4.6309,-3.842,3.0362,3.1725,4.3808,-1.1163,3.181,3.5302,4.0086,1.2037,3.4801,2019.8,263.5,1289.07,206.8,3951.22,395.35,0.08998,0.02213,0.05902,0.00831,723.8,1336.4,22050,3.69,idle,75.5
366,Clutch Slip,-184.2863,22.3728,111.2166,14.556,-4.8462,5.4687,11.3973,8.4374,-1.9792,4.442,8.4762,7.0588,-3.7625,4.0808,11.4299,4.0014,-2.249,5.6321,8.3736,4.3715,-2.0955,4.1474,3.0126,3.8981,-1.2306,4.9658,2109.15,211.15,1242.74,155.74,3517.17,312.83,0.08395,0.01646,0.05663,0.00981,38.7,1340.7,22050,3.85,load,52.0
367,Oil Pressure Fault,-192.2887,26.8441,107.2989,15.2774,-12.8859,12.2634,14.1066,5.5126,-9.3773,6.6208,10.3299,5.791,-5.8604,5.8758,11.1993,5.2623,-4.7281,3.7156,8.4163,4.637,-1.8641,3.9959,5.265,4.4754,0.9056,5.0137,2169.68,251.83,1381.24,187.39,3907.69,377.94,0.08265,0.01571,0.07112,0.01126,948.6,931.1,22050,2.83,idle,53.5
368,Clutch Slip,-190.8715,21.0298,99.1251,13.717,-2.1657,7.2917,13.0764,7.3337,-4.7283,5.3723,10.9915,3.4183,-5.642,5.9491,6.3036,7.145,-2.6217,4.5592,7.8596,4.3397,-2.6141,4.3295,3.8653,3.1474,-0.8401,4.9809,2030.66,203.17,1239.77,186.95,3702.76,331.36,0.08354,0.0174,0.04872,0.01273,32.3,1632.8,22050,2.88,load,49.1
369,Brake System Fault,-172.0963,23.6158,104.7562,16.5818,-10.7517,10.4255,15.7908,11.4222,-5.6767,7.5854,6.6171,8.4587,-4.0358,6.2796,6.6546,7.3928,-7.7499,7.7405,11.7229,4.8512,-4.2195,6.1122,6.3109,3.733,-5.3627,4.8337,2956.33,486.39,1795.65,191.71,4655.84,722.15,0.10749,0.02295,0.08015,0.02399,3150.5,1604.5,22050,2.99,load,64.8
370,Brake System Fault,-177.8324,23.9816,95.8857,17.8668,-15.8261,8.7442,10.2247,12.0701,-8.6153,8.6354,9.1515,8.4463,-4.232,7.4736,11.4488,6.8402,-5.4901,6.8881,10.2144,5.8081,-8.5798,6.5084,6.8,5.0912,0.0325,4.768,2702.92,332.96,1816.06,359.32,5112.08,483.99,0.12109,0.02188,0.07889,0.01263,3619.1,1047.7,22050,3.19,revving,67.7
371,Oil Pressure Fault,-185.4742,18.3992,108.3387,14.7175,-4.0443,11.6782,17.6016,6.916,-7.0493,8.1943,7.8898,5.3799,-4.0393,7.989,8.9324,3.2337,-5.1811,5.7085,4.5816,4.8671,-4.6454,3.9142,2.8171,4.4744,-2.1014,3.9924,2277.66,305.8,1283.04,195.61,3985.14,423.36,0.07701,0.01533,0.06119,0.01495,1171.8,1381.8,22050,2.72,revving,62.9
372,Clutch Slip,-193.6463,18.489,98.6381,18.3426,-2.9753,8.6194,12.1655,6.4334,-4.3348,5.8558,7.9799,7.1765,-3.0318,3.3884,9.293,4.854,-6.1516,4.6445,6.7549,5.5227,1.0504,3.9964,3.2959,2.9022,-1.7471,4.1229,1942.28,237.37,1222.28,154.46,3596.29,286.91,0.0724,0.01517,0.0511,0.01303,33.0,2345.5,22050,4.47,idle,64.5
373,Brake System Fault,-181.9716,28.4864,97.7563,14.6811,-16.5122,12.1661,11.9448,7.2591,-12.4635,11.3065,18.1444,8.0005,-9.1775,5.8863,9.4743,7.8737,-2.6295,7.0092,8.2562,6.6339,-2.2013,4.1937,7.3009,5.944,-0.1602,6.1381,2801.27,486.53,1669.44,237.22,5280.88,732.72,0.11706,0.02722,0.07894,0.02354,2987.0,879.2,22050,3.43,idle,63.0
374,Brake System Fault,-173.0529,23.2129,103.0105,17.1381,-13.3921,10.5774,17.4284,15.3547,-5.0219,8.0855,11.0026,7.2373,-3.825,7.1258,5.063,8.1137,-7.9383,9.6386,7.135,5.0319,-6.3323,7.4849,10.7554,4.8323,-1.976,5.3708,2647.86,419.0,1915.5,286.94,5216.39,594.7,0.099,0.01827,0.08243,0.02828,3855.1,912.6,22050,2.62,idle,53.6
375,Clutch Slip,-193.0138,19.3531,109.7377,10.0467,-3.3531,7.2824,12.0689,6.5511,-4.6558,4.4718,9.5496,5.0189,-4.3237,3.7575,10.2093,5.7872,-1.8857,5.13,10.1918,5.5619,-3.1492,3.5989,2.4687,3.7277,0.1435,5.071,1962.91,266.42,1219.71,152.76,3604.53,363.66,0.08976,0.0192,0.06159,0.01196,44.2,1506.3,22050,3.99,idle,56.9
376,Oil Pressure Fault,-208.7764,19.5379,110.8445,7.6263,-6.699,8.102,17.6743,4.3025,-5.3877,6.8954,11.8972,6.7109,-7.8957,3.3793,3.5345,5.3552,-6.9981,5.611,9.0013,4.9101,0.543,3.8699,8.9935,4.0723,-3.5003,3.4392,1960.16,220.09,1445.2,133.7,3863.99,393.74,0.08649,0.01356,0.05751,0.01416,853.3,546.8,22050,3.73,load,57.8
